PROFILE_ID,MONTH_BALANCE,BEGINNING_TOTAL_HOLDINGS_GBP,END_TOTAL_HOLDINGS_GBP,BEGINNING_EQUITY_GBP,END_EQUITY_GBP,BEGINNING_INTEREST_GBP,END_INTEREST_GBP
35615351,2023-05-01,"10,34","10,15",,,,
38777768,2023-05-01,"21040,31","21113,93",,,"21040,31","21113,93"
36225445,2023-04-01,"2018,47","1673,95",,,,
35683652,2023-05-01,"8,48","2,24",,,,
38169396,2023-05-01,0,0,,,,
37630078,2023-03-01,,"28,79",,,,
36098633,2023-03-01,0,0,,,,
36328685,2023-03-01,"137,4","95,48",,,,
36834000,2023-04-01,0,0,,,,
36826478,2023-02-01,,"27,74",,,,
39199379,2023-05-01,20,"119,49",,,,
38121708,2023-03-01,,0,,,,
37012119,2023-02-01,,20,,,,
37898045,2023-05-01,"896,4","1632,12",,,,
36020035,2023-04-01,"40,71","24,29",,,,
39466801,2023-05-01,,"0,67",,,,
38849414,2023-04-01,,"9970,44",,,,
36924583,2023-02-01,,0,,,,
39532596,2023-05-01,,"1,54",,,,
37739974,2023-03-01,,"0,01",,,,
37834532,2023-04-01,,100,,,,
36189669,2023-03-01,20,0,,,,
38691338,2023-05-01,"84,99","103,22",,,,
38281512,2023-03-01,,"107,93",,,,
38967555,2023-05-01,0,0,,,,
36422136,2023-02-01,,"2320,74",,,,
37869183,2023-04-01,"0,71","0,69",,,,
35424910,2023-03-01,0,"214,89",,,,
37914941,2023-05-01,0,0,,,,
38111267,2023-05-01,"713,26","265,35",,,,
35586007,2023-02-01,0,0,,,,
35650214,2023-02-01,0,"0,01",,,,
36674940,2023-03-01,"3325,99","3243,59",,,,
37801302,2023-05-01,"258,79","253,12",,,,
40359045,2023-05-01,,"14,52",,,,
40157587,2023-05-01,,0,,,,
39039501,2023-04-01,,0,,,,
39197863,2023-05-01,0,0,,,,
36169256,2023-04-01,"10,5","40,27",,"40,27",,
36666994,2023-05-01,0,0,,,,
35833222,2023-02-01,"0,08","0,08",,,,
37793308,2023-05-01,"4,3","4,4",,,,
35532212,2023-05-01,0,0,,,,
37544370,2023-04-01,"49,65","1495,47",,,,
40433314,2023-06-01,120,300,,,,
38019369,2023-06-01,0,0,,,,
36358252,2023-06-01,20,20,,,,
39485714,2023-06-01,"893,73","394,29",,,,
35667923,2023-02-01,"18,83","18,86",,,,
38058024,2023-04-01,"34,97","905,78",,,,
37442963,2023-05-01,0,0,,,,
37046163,2023-02-01,,10,,,,
40026602,2023-05-01,,0,,,,
38804432,2023-04-01,,0,,,,
36994755,2023-04-01,,0,,,,
37909478,2023-03-01,,13,,,,
36441096,2023-05-01,1510,"859,49",,,,
39072783,2023-04-01,,0,,,,
35999460,2023-06-01,20,20,,,,
39209409,2023-04-01,,0,,,,
39078832,2023-05-01,3,3,,,,
40340182,2023-05-01,,"15,71",,,,
35946405,2023-04-01,0,0,,,,
35706064,2023-01-01,,"58,38",,,,
38365485,2023-04-01,"17,01","192,51",,,,
36668321,2023-06-01,"3,32","3,32",,,,
38835364,2023-06-01,"32,68","32,74",,,,
41142914,2023-06-01,,0,,,,
39961864,2023-06-01,0,0,,,,
39985111,2023-06-01,0,"0,26",,,,
36366756,2023-06-01,"1898,63","1772,41",,,,
36653488,2023-06-01,0,0,,,,
39758524,2023-06-01,"1287,61","1992,11",,,,
40130253,2023-06-01,"131,69","130,8",,,,
41245416,2023-06-01,,"2,4",,,,
35944280,2023-06-01,"8,48","1,31",,,,
37845736,2023-05-01,"146,52","89,63",,,,
37405549,2023-05-01,"4093,62","1606,28",,,,
38813541,2023-05-01,"393,82","2870,24",,,,
36483592,2023-03-01,"5,91","1,43",,,,
36029919,2023-04-01,"7,26","5,88",,,,
35675361,2023-03-01,"1,53","0,51",,,,
35908660,2023-05-01,"13,71","13,71",,,,
39732261,2023-06-01,"325,13","133,47",,,,
38284444,2023-05-01,"0,71","0,12",,,,
35897617,2023-01-01,,0,,,,
36396603,2023-02-01,,"2339,43",,,,
38187475,2023-03-01,,0,,,,
37969289,2023-04-01,20,20,,,,
36415312,2023-05-01,"21,48","21,48",,,,
35814615,2023-05-01,0,"-1,75",,,,
35483068,2023-03-01,"17,03","44,59",,,,
35595229,2023-03-01,"627,78","2095,4",,,,
37613254,2023-04-01,0,0,,,,
39802811,2023-06-01,0,0,,,,
35641573,2023-02-01,0,3337,,,,
37807722,2023-03-01,,0,,,,
37434770,2023-06-01,"224,94","223,42",,,,
39966565,2023-06-01,0,0,,,,
35633342,2023-03-01,"183,35","1,26",,,,
38025186,2023-05-01,"160,63","79,3",,,,
35965844,2023-03-01,"63,03","47,95",,,,
36287316,2023-04-01,"0,97","0,15",,,,
37972863,2023-03-01,,0,,,,
37316584,2023-06-01,"67,7","87,88",,,,
41173242,2023-06-01,,"20,04",,,,
35950337,2023-05-01,"374,28","-4,59",,,,
35407246,2023-05-01,"4702,98","4718,6",,,,
37586950,2023-05-01,0,0,,,,
37627211,2023-06-01,0,0,,,,
38029939,2023-06-01,"1,67","1,67",,,,
38103475,2023-05-01,"215,06","67,02",,,,
36156766,2023-03-01,"1688,93","1639,37",,13,,
37049082,2023-05-01,"7,5","7,5",,,,
38410069,2023-04-01,,20,,,,
37364666,2023-04-01,0,0,,,,
38221543,2023-04-01,0,"27,99",,,,
36978438,2023-03-01,0,0,,,,
36783643,2023-04-01,"0,19","364,81",,,,
37029048,2023-04-01,"7,79","7,65",,,,
38180619,2023-05-01,"9,53","21,89",,,,
35946986,2023-03-01,"12,53","1252,53",,,,
35831076,2023-03-01,0,0,,,,
35617744,2023-03-01,0,0,,,,
35952923,2023-04-01,0,0,,,,
35935298,2023-04-01,"7093,61","775,81",,,,
36360554,2023-04-01,"110,32","4325,08",,,,
35708713,2023-06-01,0,0,,,,
37413015,2023-06-01,0,0,,,,
35906437,2023-06-01,"207,53","370,1",,,,
36334083,2023-04-01,"5501,13","6989,16",,,,
36064047,2023-04-01,0,"409,4",,,,
38018779,2023-06-01,0,0,,,,
36102936,2023-04-01,0,0,,,,
36326671,2023-01-01,,20,,,,
35911392,2023-04-01,13,13,,,,
36000025,2023-02-01,0,"41,01",,,,
36101685,2023-03-01,0,0,,,,
35551504,2023-03-01,0,585,,,,
36730017,2023-03-01,13,0,,,,
37805329,2023-03-01,,0,,,,
35419870,2023-03-01,"0,1","0,1",,,,
35460684,2023-01-01,,5,,,,
39986268,2023-05-01,,360,,,,
36583384,2023-04-01,0,"117,81",,,,
35964914,2023-04-01,,"3,4",,,,
37697428,2023-03-01,,0,,,,
35935305,2023-05-01,"316,4","2,26",,,,
39582768,2023-05-01,,0,,,,
37980753,2023-06-01,20,20,,,,
37099744,2023-06-01,0,0,,,,
40164060,2023-06-01,"13,85","1505,17",,,,
37557723,2023-06-01,"0,73","0,73",,,,
40914116,2023-06-01,,0,,,,
39294997,2023-06-01,20,61,,,,
35574700,2023-06-01,0,0,,,,
36378664,2023-02-01,,5,,,,
35375701,2023-03-01,"707,32","233,97",,,,
38162961,2023-04-01,"0,54","1,73",,,,
37246470,2023-03-01,0,0,,,,
37700449,2023-04-01,"569,65","688,59",,,,
36157150,2023-03-01,,0,,,,
35517573,2023-05-01,"563,12","511,38",,,,
38207877,2023-03-01,,"1497,17",,,,
35730850,2023-01-01,,"7,01",,,,
38076574,2023-05-01,"80,4",0,,,,
36332470,2023-05-01,0,"228,4",,,,
38057450,2023-05-01,,0,,,,
38677086,2023-06-01,"84,09","71,44",,,,
35519792,2023-03-01,,0,,,,
35427199,2023-02-01,,0,,,,
36205055,2023-02-01,0,"45,22",,,,
38303515,2023-05-01,,55,,,,
36383267,2023-03-01,"560,82","274,36",,,,
38106962,2023-06-01,0,0,,,,
37572910,2023-06-01,"14,43","201,92",,,,
38160349,2023-03-01,,"374,61",,,,
37507582,2023-05-01,0,0,,,,
36998094,2023-04-01,"564,33","774,53",,,,
36432224,2023-05-01,"0,61","23,25",,,,
37554544,2023-05-01,0,0,,,,
36989537,2023-03-01,10,10,,,,
38659576,2023-05-01,9,0,,,,
35488421,2023-05-01,50,50,,,,
36599247,2023-03-01,,0,,,,
37896395,2023-03-01,,"17,59",,,,
35421168,2023-01-01,,"1,32",,,,
40026200,2023-06-01,"7,74","1,64",,,,
36505853,2023-04-01,"2,37","2,37",,,,
37097831,2023-02-01,,0,,,,
36645784,2023-03-01,"2,47","6,85",,,,
37813142,2023-03-01,,"4,16",,,,
37803116,2023-03-01,,"28,33",,,,
38610531,2023-05-01,"726,49",0,,,,
35937577,2023-05-01,"31,7","808,8",,,,
35986433,2023-04-01,0,0,,,,
36647762,2023-03-01,0,0,,,,
35444645,2023-05-01,"30,32","30,32",,,,
37963746,2023-04-01,23,"115,62",,,,
36722557,2023-05-01,0,0,,,,
35540309,2023-05-01,0,0,,,,
36404855,2023-05-01,0,0,,,,
35897617,2023-03-01,0,0,,,,
37744148,2023-03-01,,"34,71",,,,
37785963,2023-04-01,,0,,,,
39886547,2023-05-01,,"7,56",,,,
35375800,2023-05-01,"6,57","6,59",,,,
38975168,2023-04-01,,"4,53",,,,
37143553,2023-03-01,150,0,,,,
36583103,2023-04-01,0,0,,,,
35577505,2023-01-01,,"20,58",,,,
35756924,2023-03-01,20,20,,,,
35703963,2023-02-01,,"508,4",,,,
36340435,2023-04-01,"7,31","5,12",,,,
39136470,2023-04-01,,"1286,53",,,,
36504619,2023-03-01,"1159,74","531,17",,,,
37285238,2023-03-01,0,"17,89",,,,
39959052,2023-05-01,,"20,5",,,,
37995106,2023-05-01,"0,68","0,68",,,,
38035426,2023-04-01,,"4192,6",,,,
37012206,2023-05-01,10,0,,,,
35849780,2023-01-01,,"19,98",,,,
37865388,2023-03-01,,20,,,,
35826404,2023-05-01,"10,87","4,55",,,,
35650078,2023-04-01,"11,69","11,69",,,,
38738896,2023-05-01,"12,13","12,13",,,,
38296367,2023-04-01,"24,32","1224,26",,,,
39304651,2023-04-01,,"12141,96",,,,
36263205,2023-05-01,0,0,,,,
35752725,2023-02-01,"0,31","0,32",,,,
35609429,2023-01-01,,140,,,,
35996939,2023-05-01,20,20,,,,
37898024,2023-03-01,,0,,,,
40289615,2023-05-01,,0,,,,
35599108,2023-04-01,"0,38","15,55","0,24",,"0,14","14,46"
40083299,2023-06-01,"906,51","15,95",,,,
37904538,2023-04-01,0,"2999,29",,,,
38817992,2023-04-01,,0,,,,
37199536,2023-03-01,"326,86","32,18",,,,
36471482,2023-04-01,"761,1","415,04",,,,
40892149,2023-06-01,,"118,55",,,,
37768845,2023-06-01,20,30,,,,
38126838,2023-05-01,20,20,,,,
38294859,2023-06-01,"1,4","1,4",,,,
41189280,2023-06-01,,"33,74",,,,
40715704,2023-06-01,,10,,,,
40379557,2023-06-01,,0,,,,
38710208,2023-06-01,0,0,,,,
36985658,2023-05-01,"49,34","237,38",,,,
39246148,2023-05-01,,"152,84",,,,
35424910,2023-01-01,,0,,,,
37170133,2023-05-01,"14,68","14,67",,,,
36225052,2023-05-01,"20,3","20,3",,,,
35903285,2023-02-01,0,"29,59",,,,
36395251,2023-05-01,0,"0,57",,,,
38119206,2023-05-01,"0,69","0,65",,,,
41164493,2023-06-01,,"15,64",,,,
36575150,2023-06-01,"206,91","0,04",,,,"0,04"
38681965,2023-06-01,0,0,,,,
39272477,2023-05-01,0,0,,,,
37287257,2023-05-01,"40,4","40,4",,,,
35973905,2023-02-01,20,20,,,,
36368341,2023-06-01,"7179,79","3641,46",,,,
39090601,2023-06-01,"60,02","16,01",,,,
36209290,2023-03-01,0,0,,,,
39687828,2023-05-01,,0,,,,
36145587,2023-02-01,0,0,,,,
36117632,2023-01-01,,0,,,,
38569621,2023-05-01,"12,57","12,48",,,,
40282040,2023-05-01,,"341,44",,,,
37720169,2023-05-01,0,0,,,,
37248964,2023-05-01,3,3,,,,
36527064,2023-04-01,0,0,,,,
35582643,2023-04-01,20,20,,,,
40127232,2023-05-01,,30,,,,
36767464,2023-04-01,0,0,,,,
37133647,2023-03-01,20,"206,2",,,,
35543812,2023-04-01,2,2,,,,
40128667,2023-06-01,"592,78","13,49",,,,
36510146,2023-06-01,"1,05","1,05",,,,
35486101,2023-06-01,"119,77","114,05",,,,
39156785,2023-06-01,"3,55","1,05",,,,
39467550,2023-06-01,0,0,,,,
36394445,2023-06-01,"5599,62","5230,1",,,,
41129027,2023-06-01,,0,,,,
38708086,2023-06-01,"0,87","0,87",,,,
37513574,2023-06-01,0,0,,,,
39959052,2023-06-01,"0,5","407,39",,,,
40848224,2023-06-01,,"399,79",,,,
39054285,2023-06-01,10,10,,,,
38897529,2023-06-01,"0,16","0,16",,,,
41200943,2023-06-01,,0,,,,
39615032,2023-06-01,"2,7","2,7",,,,
35809537,2023-02-01,"0,29","151,41",,,,
36823946,2023-05-01,0,0,,,,
37084855,2023-04-01,"4,63","4,61",,,,
35552442,2023-04-01,"13,83","20,21",,,,
36366756,2023-05-01,"38,17","1898,63",,,,
37382953,2023-03-01,,"32,27",,,,
36272658,2023-05-01,"0,76",0,,,,
36335926,2023-03-01,"687,8","1616,39",,,,
36993164,2023-05-01,0,0,,,,
37379073,2023-03-01,,0,,,,
36455857,2023-05-01,0,0,,,,
37347307,2023-05-01,"319,4","266,09",,,,
36886006,2023-06-01,"0,96","0,96",,,,
37139671,2023-06-01,"0,28","4,71",,,,
39508487,2023-06-01,0,0,,,,
36484488,2023-06-01,0,0,,,,
41147803,2023-06-01,,0,,,,
39889158,2023-06-01,0,0,,,,
36819780,2023-04-01,20,20,,,,
37907846,2023-05-01,"57,46","67,99",,,,
37055592,2023-02-01,,0,,,,
36477464,2023-04-01,0,0,,,,
35899777,2023-05-01,0,"176,95",,,,
37786070,2023-04-01,20,20,,,,
36614497,2023-06-01,"7,14","7,14",,,,
35870080,2023-06-01,"190,81","145165,69",,,,
36331252,2023-04-01,0,0,,,,
37083249,2023-04-01,0,0,,,,
35945462,2023-05-01,0,"0,04",,,,
38319967,2023-06-01,"0,78","0,78",,,,
39002080,2023-06-01,0,0,,,,
37693133,2023-05-01,0,0,,,,
38091559,2023-04-01,20,20,,,,
36647442,2023-05-01,105,105,,,,
35996185,2023-05-01,"21,65","1,87",,,,
37572910,2023-04-01,"55,92","26,53",,,,
37416489,2023-04-01,0,0,,,,
35457614,2023-02-01,0,0,,,,
36403449,2023-03-01,"30,58","35,39",,,,
39210386,2023-05-01,20,5,,,,
35984010,2023-04-01,"4,41",0,,,,
38717403,2023-04-01,,"5304,09",,,,
36538979,2023-05-01,0,"11,73",,,,
36353528,2023-02-01,,20,,,,
36026002,2023-03-01,"315,79","33,52",,,,
35885710,2023-04-01,20,20,,,,
35854005,2023-01-01,,"3,35",,,,
39471634,2023-05-01,,30,,,,
39769519,2023-06-01,"2,22","2,9",,,,
35861796,2023-02-01,0,0,,,,
38742463,2023-06-01,"1,75","1,74",,,,
36000519,2023-02-01,,0,,,,
38766008,2023-05-01,"-1,72","-3,47",,,,
40188588,2023-06-01,"5479,62","5479,62",,,,
35778380,2023-03-01,"3,03","3,03",,,,
36646917,2023-02-01,,"41,55",,,,
35618484,2023-06-01,"1,2","0,96",,,,
35727681,2023-03-01,0,0,,,,
36925219,2023-02-01,,"8,85",,,,
39682151,2023-06-01,0,0,,,,
38339720,2023-03-01,,0,,,,
36156246,2023-01-01,,25,,,,
35969327,2023-04-01,"0,75","1,16",,,,
38318700,2023-05-01,0,0,,,,
38210136,2023-04-01,0,0,,,,
37520158,2023-05-01,"13,43","13,14",,,,
36127738,2023-01-01,,"5363,53",,,,
38391811,2023-05-01,20,"5081,35",,,,
36959852,2023-02-01,,"27,62",,,,
39171642,2023-04-01,,20,,,,
38051789,2023-05-01,"392,27","74,16",,,,
38602566,2023-04-01,,"0,2",,,,
35668444,2023-02-01,40,40,,,,
37408401,2023-03-01,,0,,,,
37175037,2023-04-01,0,5,,,,
37625534,2023-06-01,20,20,,,,
40418426,2023-06-01,,0,,,,
35415321,2023-06-01,"26430,55","40616,98",,,,
38057902,2023-06-01,0,0,,,,
37310643,2023-04-01,"8033,57","33,57",,,,
36523231,2023-05-01,"5629,71","5644,62",,,,
36358252,2023-05-01,20,20,,,,
35642352,2023-02-01,,"1,76",,,,
38896293,2023-05-01,"2,16","1,16",,,,
36634721,2023-03-01,1,"12,6",,,,
35646175,2023-06-01,0,0,,,,
35808201,2023-06-01,"3,77","0,06",,,,
37161002,2023-06-01,"2,76","0,31",,,,
38725369,2023-05-01,"24,09","7,05",,,,
38832709,2023-06-01,0,0,,,,
36340435,2023-06-01,"1398,25","1714,87",,,,
38929768,2023-06-01,,"17,23",,,,
37802553,2023-06-01,0,0,,,,
39565658,2023-06-01,"985,56","988,06",,,,
36974153,2023-04-01,"30,09","516,14",,,,
35992693,2023-05-01,0,0,,,,
36959660,2023-03-01,"122,03","122,03",,,,
38034202,2023-06-01,20,20,,,,
36127033,2023-02-01,0,0,,,,
36842139,2023-06-01,"346,67","396,29",,,,
40635175,2023-06-01,,0,,,,
40419625,2023-06-01,,1483,,,,
38853890,2023-05-01,50,50,,,,
38392506,2023-04-01,"163,06","149,49",,,,
36485104,2023-03-01,"1,43","1,39",,,,
35895570,2023-05-01,0,0,,,,
39916516,2023-05-01,,19,,,,
37217400,2023-06-01,"601,33","797,22",,,,"159,21"
35355244,2023-02-01,270,270,,,,
40951738,2023-06-01,,0,,,,
36296562,2023-04-01,0,0,,,,
37614273,2023-04-01,475,475,,,,
36668280,2023-02-01,,0,,,,
37958946,2023-04-01,0,0,,,,
37365031,2023-06-01,20,20,,,,
36724607,2023-02-01,,0,,,,
35545205,2023-06-01,"14,67","39,77",,,,
35549488,2023-06-01,"0,1","0,1",,,,
38970653,2023-06-01,"461,53","994,13",,,,
41369077,2023-06-01,,0,,,,
35754327,2023-06-01,"47,57","0,3",,,,
40828057,2023-06-01,,"261,07",,,,
37742116,2023-06-01,"432,98",0,,,,
36801567,2023-03-01,"26,31","26,25",,,,
36291853,2023-03-01,"713,55","140,03",,,,
36329302,2023-04-01,13,13,,,,
35459497,2023-05-01,"476,49",0,,,,
38221517,2023-05-01,0,0,,,,
35491590,2023-05-01,"279,68","242,89",,,,
35935305,2023-02-01,0,"301,01",,,,
36565190,2023-04-01,"162,97","135,49",,,,
36096479,2023-03-01,0,0,,,,
35564461,2023-01-01,,0,,,,
37288057,2023-06-01,20,20,,,,
37964164,2023-05-01,0,0,,,,
35428546,2023-03-01,"81,08","79,07",,,,
36118711,2023-05-01,0,0,,,,
39115738,2023-05-01,"0,6",0,,,,
35937327,2023-05-01,0,0,,,,
36858860,2023-04-01,0,0,,,,
35826404,2023-03-01,"15,58","17,5",,,,
39271938,2023-04-01,,"9,95",,,,
36605635,2023-02-01,,0,,,,
39039501,2023-05-01,0,0,,,,
35498298,2023-04-01,"0,04",0,,,,
35527419,2023-04-01,1,6,,,,
37374668,2023-04-01,0,0,,,,
39140004,2023-04-01,,0,,,,
36029071,2023-05-01,"0,75","0,75",,,,
38557266,2023-04-01,,"4,75",,,,
37031427,2023-04-01,15,15,,,,
35415321,2023-04-01,"23164,24","14446,17",,,,
37141019,2023-03-01,0,0,,,,
37826841,2023-05-01,0,0,,,,
38032255,2023-05-01,"28,79","28,59",,,,
37290240,2023-03-01,0,0,,,,
36158780,2023-02-01,20,20,,,,
36505853,2023-03-01,"8,39","2,37",,,,
36729256,2023-02-01,,0,,,,
40238417,2023-05-01,,"19,55",,,,
38285411,2023-04-01,20,50,,,,
38635180,2023-05-01,"37,9","37,9",,,,
35973451,2023-02-01,"0,01","0,01",,,,
36177553,2023-03-01,0,"767,25",,,,
35675474,2023-02-01,0,150,,,,
35831801,2023-05-01,"1100,59","1094,43",,,"1100,59","1094,43"
37959424,2023-04-01,11,"600,5",,,,
36435424,2023-05-01,0,0,,,,
39203009,2023-04-01,,"13,63",,,,
36549971,2023-03-01,0,0,,,,
35525618,2023-05-01,"1798,48","908,04",,,,
39757624,2023-05-01,,0,,,,
36477230,2023-05-01,"10,35","41,98",,,,
35394067,2023-03-01,25,"391,78",,,,
35359514,2023-03-01,0,0,,,,
35849189,2023-01-01,,0,,,,
35829259,2023-05-01,"8,37","8,37",,,,
37014060,2023-05-01,20,20,,,,
35539304,2023-06-01,0,0,,,,
37227917,2023-04-01,"377,68","123,45",,,,
38900848,2023-06-01,0,"496702,88",,"203622,72",,"293080,16"
36600897,2023-06-01,"37,45","124,57",,,"37,45","124,57"
40984706,2023-06-01,,20,,,,
37364467,2023-04-01,"34,66","46,02",,,,
35830802,2023-02-01,0,0,,,,
35587277,2023-05-01,"9,36","0,87",,,,
36335553,2023-04-01,0,0,,,,
38007911,2023-03-01,,0,,,,
40035644,2023-05-01,,20,,,,
36640440,2023-04-01,"1029,19","560,78",,,,
39452068,2023-06-01,0,0,,,,
39454060,2023-06-01,"55,55","55,55",,,,
38181691,2023-06-01,0,0,,,,
37324592,2023-04-01,20,20,,,,
39181728,2023-04-01,,"3606,78",,,,
40076212,2023-05-01,,20,,,,
39434510,2023-05-01,,"525,72",,,,
36834578,2023-04-01,"4,01","4,01",,,,
35650400,2023-05-01,"14124,53","21576,68","49,77","50,53","50,16","50,33"
35679379,2023-03-01,"49,2","42,51",,,,
35848911,2023-04-01,0,0,,,,
35819262,2023-01-01,,"0,94",,,,
37655812,2023-04-01,0,0,,,,
37014607,2023-04-01,"187,79","186,53",,,,
35419798,2023-01-01,,"750,85",,,,
36104248,2023-03-01,"682,95","1639,2",,,,
37625534,2023-05-01,20,20,,,,
40514644,2023-06-01,,0,,,,
39491499,2023-06-01,"14,11","20,33",,,,
35375701,2023-06-01,"12,43","12,47",,,,
38245325,2023-05-01,20,"26,86",,,,
37385129,2023-05-01,0,0,,,,
36740774,2023-05-01,"2,69","2,69",,,,
37093110,2023-06-01,0,0,,,,
37527875,2023-06-01,0,0,,,,
38886587,2023-06-01,0,0,,,,
38911137,2023-04-01,,0,,,,
36149010,2023-02-01,0,0,,,,
36452175,2023-05-01,"6,47","6,47",,,,
35916710,2023-01-01,,0,,,,
35582161,2023-02-01,1500,"1286,12",,,,
40742046,2023-06-01,,0,,,,
38110722,2023-06-01,0,0,,,,
35716220,2023-02-01,0,0,,,,
35784147,2023-01-01,,1650,,,,
35970001,2023-01-01,,1,,,,
36295058,2023-01-01,,"937,1",,,,
36029474,2023-05-01,0,0,,,,
37783655,2023-03-01,,50,,,,
35659048,2023-04-01,11,"63,85",,,,
38468660,2023-05-01,"508,56","873,69",,,,
37952489,2023-06-01,"467,12","432,16",,,,
39490773,2023-06-01,0,0,,,,
39488399,2023-06-01,"2404,91","99,3",,,,
36141899,2023-02-01,"7,98","398,72",,,,
35938504,2023-02-01,12,"0,21",,,,
35994760,2023-05-01,"55,35",0,,,,
40606352,2023-06-01,,0,,,,
40785308,2023-06-01,,0,,,,
39388283,2023-06-01,0,0,,,,
39657419,2023-06-01,0,0,,,,
38036479,2023-03-01,,20,,,,
36287224,2023-04-01,"73,87","73,61",,,,
36096479,2023-06-01,0,"3,81",,,,
38356704,2023-06-01,"192,95",0,,,,
39553666,2023-06-01,0,0,,,,
35892679,2023-03-01,,0,,,,
37266501,2023-05-01,"323,74","249,98",,,,
35779091,2023-04-01,"55,68","962,03",,,,
35549488,2023-01-01,,"4,41",,,,
35833930,2023-03-01,0,0,,,,
35849780,2023-04-01,"160,36","79,41",,,,
35530318,2023-05-01,0,0,,,,
36229910,2023-01-01,,20,,,,
35523988,2023-04-01,"11,23","0,95","9,67","0,35",,
35969327,2023-05-01,"1,17","890,71",,"152,77",,"150,39"
39900819,2023-05-01,,0,,,,
38893603,2023-05-01,"37,97","15,72",,,,
36380932,2023-05-01,"1009,88","1020,04",,,"1008,47","1018,63"
36965524,2023-04-01,0,0,,,,
35534577,2023-02-01,"10,73","117,99",,,,
35564461,2023-02-01,0,"50,43",,,,
39883490,2023-06-01,"140,48","135,84",,,,
39468001,2023-06-01,0,0,,,,
35969861,2023-01-01,,0,,,,
37327912,2023-03-01,360,0,,,,
38905062,2023-05-01,"14,94","8,24",,,,
35452656,2023-04-01,"0,51","0,51",,,,
35491309,2023-04-01,20,20,,,,
37996637,2023-04-01,0,"3,71",,,,
35840028,2023-04-01,0,0,,,,
36380048,2023-05-01,"208,85","193,85",,,,
40232028,2023-05-01,,0,,,,
35896265,2023-03-01,0,0,,,,
40083299,2023-05-01,,"920,22",,,,
35592280,2023-02-01,0,0,,,,
37419443,2023-05-01,"903,78","36,98",,,,
38230752,2023-03-01,,0,,,,
40240495,2023-05-01,,"2,32",,,,
41119413,2023-06-01,,0,,,,
39002080,2023-05-01,0,0,,,,
39344424,2023-06-01,1,1,,,,
36329302,2023-06-01,13,13,,,,
35987113,2023-06-01,"9,63","38,72",,,,
38926245,2023-06-01,0,0,,,,
35901420,2023-04-01,"7774,7","7651,38",,,,
37697428,2023-05-01,0,0,,,,
38914080,2023-06-01,"2,01","2,01",,,,
35697135,2023-01-01,,0,,,,
37947476,2023-03-01,,0,,,,
38884306,2023-04-01,,"1,16",,,,
36299894,2023-06-01,"477,17","307,17",,,,
36910630,2023-04-01,0,0,,,,
38558770,2023-05-01,0,12,,,,
41041933,2023-06-01,,0,,,,
38424000,2023-06-01,20,"239,13",,,,
40459342,2023-06-01,,"20,14",,,,
36647508,2023-04-01,3,3,,,,
37404858,2023-04-01,0,0,,,,
40319749,2023-05-01,,0,,,,
38743590,2023-05-01,0,0,,,,
35811643,2023-05-01,"293,77","7,42",,,,
35505911,2023-03-01,"7,16","11,16",,,,
38490730,2023-04-01,,0,,,,
39525330,2023-05-01,,5910,,,,
35592280,2023-04-01,0,0,,,,
35980871,2023-02-01,"11,33","10,7",,,,
35827999,2023-05-01,0,0,,,,
35807573,2023-04-01,0,0,,,,
37335005,2023-04-01,"4,4","4,38",,,,
37017637,2023-04-01,"3,15","3,15",,,,
35359721,2023-02-01,"5,26","5,26",,,,
35846810,2023-04-01,0,0,,,,
36328941,2023-02-01,10,"4,12",,,,
40153950,2023-06-01,993,"6401,51",,,,
37095113,2023-03-01,0,0,,,,
39948890,2023-05-01,,"0,06",,,,
41265730,2023-06-01,,7000,,,,
40388691,2023-05-01,,"164,49",,,,
35831308,2023-06-01,"449,21","449,21",,,,
37146941,2023-06-01,20,20,,,,
35689447,2023-04-01,,"3,1",,,,
36156445,2023-05-01,"8,5","8,5",,,,
39612672,2023-05-01,,"15,69",,,,
37059594,2023-05-01,"35,58","32,05",,,,
36375597,2023-06-01,"52,55","43,53",,,,
35464719,2023-06-01,1,1,,,,
36432939,2023-04-01,"0,76",0,,,,
37437132,2023-05-01,"78,6",0,,,,
36272408,2023-03-01,"110,82","20,94",,,,
38450216,2023-05-01,"1,42","1,37",,,,
35434306,2023-06-01,"17127,83","18665,18",,,,
37294676,2023-06-01,"1109,29","6,55",,,,
40414170,2023-06-01,0,0,,,,
36326671,2023-06-01,20,20,,,,
39880450,2023-06-01,0,0,,,,
38692568,2023-04-01,,"0,91",,,,
39240521,2023-06-01,"19,82","5,6",,,,
40957709,2023-06-01,,0,,,,
38279895,2023-06-01,"34,99","35,03",,,,
36680955,2023-04-01,25,25,,,,
38128773,2023-04-01,100,"67,17",,,,
37014928,2023-02-01,,"1243,59",,,,
38067922,2023-05-01,0,0,,,,
36924583,2023-04-01,0,0,,,,
39061803,2023-04-01,,"46,29",,,,
39204652,2023-04-01,,"887,84",,,,
37728249,2023-06-01,"954,06","796,85",,,,
37175037,2023-06-01,"5,15","5,15",,,,
